image_path,text,image_text,crop,stress_labels,source
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_406.jpg,"Fear of disease leads to panic in storm-ravaged Haiti Survivors of the storm that ravaged Haiti face a new menace as contaminated water, putrefying bodies and devastated sanitary systems threaten an outbreak of waterborne diseases such as malaria and tetanus, aid workers warned yesterday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,"['water_stress', 'disease_risk']",combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_407.jpg,"Brazil Clinches Deal for U.N. Nuclear Inspection (Reuters) Reuters - Brazil has reached a deal with\the U.N. atomic agency to allow inspections of its uranium\enrichment plant that protect its nuclear technology, Brazil's\ministry of science and technology said on Wednesday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_408.jpg,"HSBC bank to go carbon neutral HSBC is the first big bank to commit to going carbon neutral as it seeks to reduce its environmental impact. Starting in 2005, it will plant trees, reduce energy use, buy green electricity and trade carbon credits to cut carbon dioxode flows.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_409.jpg,"Health workers fear deadly epidemic in Haiti Bodies, dirty water spreading disease. Medical supplies have started to run out and panicked residents are fighting for provisions.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,"['water_stress', 'disease_risk']",combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_410.jpg,"Closure of bread factory to cost jobs September 23, 2004 - Almost 130 people will lose their jobs next month when the company that makes Butternut Bread shuts its Chicago plant.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_411.jpg,"LG.Philips ramps sixth-gen TFT plant LG.Philips LCD has reported that mass production at its sixth generation thin-film-transistor liquid crystal display (TFT-LCD) plant in Gumi, South Korea, began last month.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_412.jpg,"LG Philips LCD starts mass production of 6th-generation TFT-LCD &lt;b&gt;...&lt;/b&gt; SEOUL (AFX) - LG Philips LCD Co Ltd, one of the world #39;s leading manufacturers of thin-film-transistor liquid crystal displays (TFT-LCD), said its new sixth-generation TFT-LCD fabrication plant has started mass production of wide screens.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_413.jpg,"MIT Works to Power Computers With Spinach ""Eat your spinach,"" Mom used to say. ""It will make your muscles grow, power your laptop and recharge your cell phone... "" OK. So nobody's Mom said those last two things. But researchers at the Massachusetts Institute of Technology say they have used spinach to harness a plant's ability to convert sunlight into energy for the first time, creating a device that may one day power laptops, mobile phones and more.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_414.jpg,"Northland sells cranberry processing business to Ocean Spray &lt;b&gt;...&lt;/b&gt; Wisconsin Rapids-based Northland Cranberries Inc. has agreed to sell its cranberry processing operations, including its Wisconsin Rapids plant and cranberry inventory, to rival Ocean Spray Cranberries Inc.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_415.jpg,"Wolves not entirely to blame for farm losses Paris - Wolves, lions, cheetahs and other predators inflict relatively few losses on livestock and farmers gain only a temporary boost if these marauders are culled, New Scientist says.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_416.jpg,"Rice, No. 5 Texas will run right at each other AUSTIN Texas coach Mack Brown has been looking for ways to keep his team focused on the present. UT will face Oklahoma on October ninth in Dallas.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_417.jpg,Briefly: Rice lab makes nano parts less toxic roundup Plus: TV chip company gets \$19 million...Oracle extends deadline on PeopleSoft bid...MLB sells game clips for 99 cents...TiVo hires marketing chief.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_418.jpg,Rice lab makes nano parts less toxic Rice University researchers say they have figured out a way to reduce the potential toxicity of Buckyballs.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_419.jpg,"Rice, No. 5 Texas will run right at each other With his Texas team on a roll and a pivotal matchup with Oklahoma just three weekends away, Longhorns coach Mack Brown found himself looking for ways to keep his team focused on the present.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_420.jpg,"With focus on Iran, Brazil gets no favors RIO DE JANEIRO With Brazil hoping to begin operating a uranium enrichment plant by as early as year #39;s end, the International Atomic Energy Agency is intensifying efforts to reach an agreement that would guarantee its inspectors unimpeded access to the ",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_421.jpg,Briefly: Via brings PCI Express to AMD PCs roundup Plus: Rice lab makes nano parts less toxic...TV chip company gets \$19 million...Oracle extends deadline on PeopleSoft bid...MLB sells game clips for 99 cents.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_422.jpg,"MIT Works to Power Computers With Spinach (AP) AP - ""Eat your spinach,"" Mom used to say. ""It will make your muscles grow, power your laptop and recharge your cell phone... "" OK. So nobody's Mom said those last two things. But researchers at the Massachusetts Institute of Technology say they have used spinach to harness a plant's ability to convert sunlight into energy for the first time, creating a device that may one day power laptops, mobile phones and more.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_423.jpg,"Boeing plant sale seen by year-end The Boeing Co. expects to sell its Wichita, Kan., fuselage and components plant by the end of 2004, Chief Executive Harry Stonecipher said yesterday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_424.jpg,Ocean Spray buys competitor's assets  Ocean Spray Cranberries Inc. purchased Northland Cranberries Inc.'s processing plant and inventory for \$28 million in cash to bolster its manufacturing and ingredient business.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_425.jpg,"Burp vaccine cuts greenhouse gas emissions You cannot stop a sheep belching or farting, but you can make sure its eructations are less damaging to the environment. Belches and, to a far lesser degree, farts from sheep, cows and other farm animals account for around 20 of global methane emissions.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_426.jpg,"Baseball to Try to Finalize Expos' Move (AP) AP - As far as Washington is concerned, the negotiations with Major League Baseball are essentially done. Now it's a matter of waiting for a 33-year drought to end.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,"['water_stress', 'disease_risk']",combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_427.jpg,Drogba captures another victory for Chelsea Didier Drogba hit the winner nine minutes from the end as unbeaten Chelsea broke its scoring drought with a 1-0 victory at Middlesbrough on Saturday to go top of the Premier League for at least two hours.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,"['water_stress', 'disease_risk']",combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_428.jpg,Benson Leads No. 5 Texas Over Rice 35-13 (AP) AP - Cedric Benson and the Texas running machine keep rolling along. Benson rushed for 189 yards and a touchdown and Vince Young passed for three scores to his tight ends as No. 5 Texas beat Rice 35-13 Saturday night.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_429.jpg,"Morphinefree Mutant Poppies: Novel plants make pharmaceutical &lt;b&gt;...&lt;/b&gt; A Tasmanian company has developed a poppy that produces a commercially useful drug precursor instead of full-fledged morphine, and an international research team has now reported how the plant does it.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_430.jpg,"Haitian death toll rises to 1,500 Relief supplies are reaching Port-au-Prince but are slow to reach hardest-hit Gonaives. A man tries to hang on to a sack of rice he apparently swiped from a truck near Gonaives.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_431.jpg,The Cafeteria Crusader High noon in Texas: the agriculture chief is making a stand against junk food. Can she win?,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_432.jpg,US ends its final drought The US swept into the Davis Cup final for the first time in seven years when Bob and Mike Bryan crushed Max Mirnyi and Vladimir Voltchkov of Belarus to give the host an unassailable 3-0 lead in the semi-final.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,"['water_stress', 'disease_risk']",combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_433.jpg,Briefly: IronPort spam shield gets steelier roundup Plus: Via brings PCI Express to AMD PCs...Rice lab makes nano parts less toxic...TV chip company gets \$19 million.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_434.jpg,"Future of Illinois Farm May Lie in Swampy Past Environmentalists say they can return a 7,000-acre farm to its natural state as a thriving wetland by allowing it to flood.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_435.jpg,"'Name vCJD-risk countries' call Five countries which received vCJD-risk blood plasma products should be named to stop the disease spreading, campaigners say.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_436.jpg,"China's first 300mm chip plant starts production Semiconductor Manufacturing International Corp. (SMIC), China's largest chip maker and also one of the world's biggest contract chip makers, Saturday formally began commercial production at a 300-millimeter semiconductor fabrication plant (fab) in Beijing called Fab 4, the first such facility to open in China.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_437.jpg,"Second Thai woman has bird flu A 32-YEAR-OLD Thai woman was today confirmed to be suffering from bird flu, the second confirmed human case of the disease since the country #39;s latest outbreak started in July.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_438.jpg,"Thailand confirms second case of bird flu Bangkok, Sept 27.(PTI): Thailand today announced that a 32-year-old woman is suffering from Avian Flu, the second confirmed human case of the disease since the latest outbreak started in July.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_439.jpg,New case of bird flu puts Thais on alert HONG KONG Officials in Thailand announced Monday that a 32-year-old woman had been hospitalized with the country #39;s second human case of avian influenza since the disease began a resurgence in July and said that two family members of the sick person had ,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_440.jpg,Country on high birdflu alert following new case The Public Health Ministry yesterday confirmed the second case of human bird flu in a new wave of the deadly disease and announced it was putting all parts of the country on high alert for the epidemic.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_441.jpg,"Plants Perform ""Green Clean"" of Toxic Sites Many plants can naturally clean chemically contaminated soil and groundwater. Researchers are now helping them do a quicker, better job of rehabbing polluted sites.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,"['water_stress', 'disease_risk']",combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_442.jpg,Briefly: Avici extends AT T contract roundup Plus: IronPort spam shield gets steelier...Via brings PCI Express to AMD PCs...Rice lab makes nano parts less toxic.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_443.jpg,"Thailand confirms woman has bird flu, second case in latest &lt;b&gt;...&lt;/b&gt; A woman was confirmed Monday to be suffering from avian flu, the second known human victim of the disease in Thailand since July, but officials said there is no evidence it was the result of human-to-human transmission.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_444.jpg,"Wind and Nuclear Power -- a Generation Gap? (Reuters) Reuters - In this north German town\a huge crane is helping to build the world's largest wind power\plant, a prototype for offshore wind farms from 2006.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_445.jpg,"Leggett  amp; Platt, Briggs in Supply Pact Leggett  amp; Platt Inc. said Monday that it will supply lawnmower-engine maker Briggs  amp; Stratton Corp. with aluminum die castings for an assembly plant in Auburn, Ala.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_446.jpg,Briefly: HD-DVD group forms promotion unit roundup Plus: Avici extends AT #38;T contract...IronPort spam shield gets steelier...Via brings PCI Express to AMD PCs...Rice lab makes nano parts less toxic.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_447.jpg,"Bird flu virus unlikely to be eradicated soon, warn global bodies ROME : The bird flu epidemic in Asia is a  quot;crisis of global importance quot; and the virus is unlikely to be eradicated soon, the UN Food and Agriculture Organisation (FAO) and the World Organisation for Animal Health (OIE) warned.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_448.jpg,"India probes mad cow blood samples report (Reuters) Reuters - The Indian government is investigating reports that blood samples that could be contaminated with the human form of mad cow disease had entered the country from Britain, a top official said on Tuesday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_449.jpg,"Expos likely to come to District Major League Baseball is expected to announce tomorrow that the Montreal Expos will move to the District, and anticipation yesterday surged in Washington that the city #39;s 33-year baseball drought is finally at an end.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,"['water_stress', 'disease_risk']",combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_450.jpg,"Moist Nose Shows Promise in Tracking Down Cancers British researchers have trained dogs to detect bladder cancer by sniffing human urine, opening up the possibility that dogs may one day be used to detect the disease.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_451.jpg,Dolly scientists' human clone bid The scientists who cloned Dolly the sheep apply to use cloned human embryos to study motor neurone disease.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_452.jpg,"Thailand Confirms 10th Bird Flu Death BANGKOK, Thailand Sept. 28, 2004 - A woman who died earlier this month of bird flu probably got the disease from her daughter, a Thai official said Tuesday, increasing concern the case is the first known human-to-human transmission of the disease.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_453.jpg,Dolly scientist in clone bid The scientist who created Dolly the Sheep at Edinburgh #39;s Roslin Institute wants to clone human embryos to help find a cure for motor neurone disease.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_454.jpg,"Hectic parleys on for crucial BCCI elections KOLKATA: With only two days to go for the crucial elections to the coveted post of the president of the cash-rich BCCI here, hectic parleys are on by the lead players including Union Food and Agriculture minister Sharad Pawar to drum up the requisite ",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_455.jpg,"No Sign of Nuke Work at Suspect Iran Site-Diplomats (Reuters) Reuters - The analysis of soil samples taken by\U.N. inspectors at Lavizan, a site in Tehran that U.S.\officials suspect may be linked to an atomic weapons program,\shows no sign of nuclear activity, Western diplomats said.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_456.jpg,"No Sign of Nuke Work at Suspect Iran Site-Diplomats  VIENNA (Reuters) - The analysis of soil samples taken by  U.N. inspectors at Lavizan, a site in Tehran that U.S.  officials suspect may be linked to an atomic weapons program,  shows no sign of nuclear activity, Western diplomats said.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_457.jpg,"Drug: Test results excite Alpharetta maker Alpharetta-based AtheroGenics announced positive interim results Monday from a clinical trial of its drug to treat atherosclerosis, which leads to coronary heart disease.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_458.jpg,Opponents of proposed coal-fired power plant line up to sound off DENVER - A plan by Colorado #39;s largest utility to build a \$1.3 billion coal-fired power plant in Pueblo is facing strong opposition from people who say both environmental and financial concerns make the facility a bad idea.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_459.jpg,"Dolly #39;s Creator Applies for Human Cloning License Scientists who created Dolly the sheep, the world #39;s first cloned mammal, applied for a license on Tuesday to clone human embryos to obtain stem cells for research into Motor Neurone Disease.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_460.jpg," #39;Dolly #39; scientist seeks human clone licence The British scientist who created Dolly the sheep, has applied for a licence to clone human embryos in the hope of finding a cure for motor neurone disease.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_461.jpg,"Mexican State Recruits Cats to Fight Rats MONTERREY, Mexico - Health authorities in the northern state of Chihuahua said Tuesday they are recruiting hundreds of cats to fight hundreds of thousands of rats.    Chihuahua state officials say they hope to collect as many as 700 felines and send them to Atascaderos, an isolated farm village in the rugged Tarahumara mountains, a region where officials estimate there are about a half million rats...",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_462.jpg,"Creator of Dolly the Sheep Aims To Clone Human Embryos According to geneticist Ian Wilmut, who used cloning to create Dolly the sheep,  quot;We owe it to the people who suffer from motor neuron disease and are going to suffer from it in ",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_463.jpg,"Peru Coca Growers Briefly Hold Tourists Coca growers protesting government plans to eradicate their cocaine-producing crop briefly held a group of European tourists visiting Inca ruins in the Andean city of Cuzco Tuesday, police said.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_464.jpg,Cloning hope for neurone disease The scientist who cloned Dolly the sheep has applied for a licence to clone human embryos in the hope of using stem cells extracted from them to unravel the mysteries of motor neurone disease.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_465.jpg,"Dolly Creator Applies for Cloning License (AP) AP - The creator of Dolly the sheep, the world's first mammal cloned from an adult, applied for a human cloning license Tuesday to study how nerve cells go awry to cause motor neuron disease.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_466.jpg,"Picturing the next Net exploit As infected images plant back doors on PCs, experts see possibility of virus too.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_467.jpg,"California Counties May Ban Biotech Crops (AP) AP - Dairy farmer Dennis Leonardi, who describes himself as a ""taxpayer and law-abiding citizen,"" will soon harvest the genetically engineered corn he grows to feed his 400 cows.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_468.jpg,Thai PM Summons Emergency Bird Flu Meeting  BANGKOK (Reuters) - Prime Minister Thaksin Shinawatra  called an emergency meeting on bird flu on Wednesday after  experts said they had probably documented Thailand's first case  of human-to-human transmission of the disease.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_469.jpg,"Update 1: China Vows to Keep Economy on Track China #39;s leaders pledged at a key policy meeting to keep the economy on track next year while raising farm incomes, promoting energy conservation and holding down investment in overheated industries, state media said Monday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,"['heat_stress', 'disease_risk']",combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_470.jpg,Dolly Creators Seek Clone License The scientists behind Dolly the sheep apply for a license to clone human embryos. They want to take stem cells from the embryos to study Lou Gehrig's disease.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_471.jpg,"Dolly Creator Applies for Human Cloning License The creator of Dolly the sheep, the world's first mammal cloned from an adult, applied for a human cloning license Tuesday to study how nerve cells go awry to cause motor neuron disease.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_472.jpg,"Agere to Cut 500 Jobs, Book Charges  NEW YORK (Reuters) - Communications chip maker Agere  Systems Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AGRa.N target=/stocks/quickinfo/fullquote""&gt;AGRa.N&lt;/A&gt; on Wednesday said it will cut 500 jobs  and sell or close a plant in Florida that employs 600 people in  order to reduce costs amid slowing sales.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_473.jpg,"Agere to Cut Another 500 Jobs  CHICAGO (Reuters) - Communications chipmaker Agere Systems  Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AGRa.N target=/stocks/quickinfo/fullquote""&gt;AGRa.N&lt;/A&gt; on Wednesday said it will close a Florida plant  that employs 600 people if it cannot find a buyer by December  2005 and cut an additional 500 jobs amid slowing sales.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_474.jpg,"Magna subsidiary Decoma to close Toronto-area plant, post US\$36M &lt;b&gt;...&lt;/b&gt; CONCORD, Ont. (CP) - Decoma International, a subsidiary of auto parts giant Magna International, is shutting down its anodizing plant just north of Toronto and posting \$36 million US in special charges for that move and restructuring in Europe.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_475.jpg,"Dolly's Creator Applies for Human Cloning License (Reuters) Reuters - Scientists who created Dolly the sheep,\the world's first cloned mammal, applied for a license on\Tuesday to clone human embryos to obtain stem cells for\research into Motor Neurone Disease.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_476.jpg,"Agere to cut 500 jobs amid slowing sales Citing sluggish sales, communications chip maker Agere Systems today said it will cut 500 jobs and sell or close a plant in Florida that employs 600 people.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_477.jpg,"CLIJSTERS ADVANCES IN HASSELT Former world number one Kim Clijsters showed little rust in her first match in more than than four months. On her home soil, the second-seeded Clijsters made a successful comeback from a wrist injury with ",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_478.jpg,"Palestinian Rocket Kills Two Children A Palestinian rocket slammed into a street in this southern Israeli town Wednesday, killing two preschool children playing in a yard as Israelis ushered in the fall harvest festival of Sukkot.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_479.jpg,"Few surprises -- or answers -- so far (Sept. 29, 2004) -- New England and Philadelphia clearly are the cream of the crop so far this season. I like Indianapolis, too, but I #39;m still not sold on its defense.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_480.jpg,"Researchers Find Allergy-Free Soybean (AP) AP - Plant geneticist Ted Hymowitz knew that finding an allergy-free soybean would take a painstaking search through thousands of varieties. So Hymowitz got a grant, fetched a hammer and pounded away until he proved he was right.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_481.jpg,"Thai PM declares one-month deadline for ending bird flu Thai Prime Minister Thaksin Shinawatra declared a war on bird flu, saying the disease must be eliminated by the end of next month, the state-run Thai News Agency reported on Thursday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_482.jpg,Study Suggests Spaceflight May Decrease Human Immunity NASA -- A NASA-funded study has found the human body's ability to fight off disease may be decreased by spaceflight. The effect may even linger after an astronaut's return to Earth following long flights...,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_483.jpg,"Researchers Find Allergy-Free Soybean By JIM PAUL    URBANA, Ill. (AP) -- Plant geneticist Ted Hymowitz knew that finding an allergy-free soybean would take a painstaking search through thousands of varieties...",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_484.jpg,"Acne-Like Rash Shows Cancer Drug Is Working (Reuters) Reuters - An acne-like rash is good news for colon\cancer patients because it shows that a targeted therapy for\the disease is working, Belgian scientists said on Thursday.",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_485.jpg,"Baghdad Bombings Kill 35 Children BAGHDAD, Iraq - A series of bombs killed 35 children and seven adults Thursday as U.S. troops handed out candy at a government ceremony to inaugurate a new sewage treatment plant...",0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
hf_BrandonFors/Plant-Diseases-PlantVillage-Dataset_486.jpg,DaimlerChrysler Invests \$210 million in Mexican plant MEXICO CITY (Dow Jones/AP) -- DaimlerChrysler AG said Thursday it plans to spend \$210 million to update one of its assembly plants in the northern Mexican state of Coahuila.,0 plant showing signs of 0. Stress indicators: disease_risk.,0,['disease_risk'],combined
